,videoId,title,description,publishedAt,commentCount,dislikeCount,favoriteCount,likeCount,viewCount
469,FzV1B8KuKw4,ジャルジャルのネタのタネ『初めてカラオケ行く奴 19:00〜20:00』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-25T09:00:02Z,476,133,0,5127,607524
470,Y05giV5x7iE,ジャルジャルのネタのタネ『面接中、おにぎり食う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-22T09:00:04Z,560,142,0,6591,647548
471,XyAyixUvefU,ジャルジャルのネタのタネ『力ずくで耐える奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-16T09:00:03Z,400,175,0,8105,778585
472,GNBUR4xOvJY,ジャルジャルのネタのタネ『関東出身のツッコミ下手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-13T09:00:05Z,1884,449,0,19250,1578773
473,7ChhXgpytqk,ジャルジャルのネタのタネ『脚本家って言えへん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-08T09:00:00Z,387,108,0,5503,441796
474,6mkNCcm4Ezc,ジャルジャルのネタのタネ『練習なしで久々にピンポンパンゲームやってみた奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-02T09:00:00Z,620,316,0,14392,1166277
475,c89pTKNQfQE,ジャルジャルのネタのタネ『守るけど傷つける奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-22T09:00:05Z,184,77,0,3919,404034
476,LLR8a0FINsE,ジャルジャルのネタのタネ『機嫌悪い生徒に急に怒り出す奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-20T09:00:01Z,396,107,0,6496,602025
477,o6DV4erqtck,【MOJAMOJARUJARU】モジャモジャルジャル　レコーディング風景,モジャモジャルジャルデビューライブのチケットはこちらから購入できます！：http://yoshimoto.funity.jp/ Mojamojaljal is a music unit from Jaljal for Japanese...,2016-12-13T10:00:03Z,195,28,0,1270,72522
478,0px-xNc5sZ0,ジャルジャルコント『嘘をつき通す奴〜ピザ〜』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T12:30:00Z,1402,1349,0,32442,5853359
479,PJboiuRpQhc,ジャルジャルコント『逆ー!!!』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T05:04:13Z,1038,754,0,21382,3169654
480,PMBYiTKDg_Q,ジャルジャルコント『屁我慢してる面接官』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:26:18Z,551,258,0,6526,888058
481,1Sklpj_dth8,ジャルジャルコント『おばはん絡み』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:20:09Z,700,351,0,6775,790018
482,MkBYw5Xu460,ジャルジャルコント『男か女かわからん奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:19:27Z,1416,613,0,27078,2462301
483,KPe5yUQEM6o,ジャルジャルコント『新入社員説明会』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:15:27Z,901,447,0,12332,1548827
484,qF2QnRRC3Uo,ジャルジャルコント『屁の足音』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00Z,332,201,0,6296,973464
485,HPn5OeRYs6U,ジャルジャルコント『角刈りのくせにクラスのメインになろうとする奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00Z,3244,2341,0,38593,5212548
486,Vmgq8cnzBvQ,ジャルジャルコント『めっちゃふざける奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00Z,3309,1330,0,53847,5069896
487,8a-GKATVSU4,ジャルジャルコント『びっくりした話』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:00:00Z,521,254,0,8478,1592923
488,-5y0KJpBt2U,ジャルジャルコント『イス取りゲーム』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:00:01Z,229,126,0,3541,518266
489,D4SSThn4dCo,ジャルジャルコント『理解不能者〜病院〜』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:00Z,499,247,0,10173,1117688
490,_sHOGo0QJ_s,ジャルジャルコント『ハンドイートマン』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:01Z,716,127,0,9933,696148
491,J8ssZzUX2xE,ジャルジャルコント『変な奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:01Z,1150,577,0,13359,2154601
492,pfJVE_NI7D0,ジャルジャルコント『ため口』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T12:30:01Z,1741,1624,0,27060,5325776
493,p1IEmNUUlxs,ジャルジャルコント『落語』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T12:00:03Z,148,108,0,2946,604304
